years_in_business,applicant_age,monthly_salary,existing_loans,loan_amount_requested,collateral_value,approved_status,approved_amount
1,48,8272,2,92397.72634828222,104227.20000000001,0,0.0
16,34,6026,1,57875.394166589154,130161.6,1,44969.181267439766
15,34,7746,0,59862.16397515813,162666.0,1,48189.04200000229
1,63,7486,4,69509.77241232217,94323.6,0,0.0
13,41,10451,2,116530.58507795964,206929.8,1,84018.55184120889
15,24,10351,1,63314.64318976049,217371.0,1,48752.275256115565
17,38,6119,2,50509.32083463396,135841.80000000002,1,37831.481305140835
9,37,3336,3,30399.580127241104,58046.4,0,0.0
5,59,12431,1,146096.7165222758,186465.0,1,102267.70156559304
12,40,10024,3,99585.24659225966,192460.80000000002,1,67618.38243614431
17,24,2094,4,12767.823194418039,46486.8,1,8669.351949009848
11,57,5664,3,60913.285680403176,105350.40000000001,0,0.0
11,29,9280,1,90331.6536272198,172608.0,1,67026.0869913971
8,60,9486,3,57626.78614492899,159364.8,1,37515.03778034878
15,50,14580,4,161939.83343981477,306180.0,1,107689.98923747681
2,24,8399,2,65603.81856826256,110866.8,0,0.0
10,54,6822,2,75088.70084739439,122796.0,1,52562.090593176064
14,43,8806,1,101038.97634543468,179642.4,1,77092.73895156667
5,54,8143,4,86333.97666372942,122145.0,0,0.0
17,37,10298,4,112947.68889615484,228615.6,1,76691.48076048912
18,58,10580,1,104007.73341833062,241224.0,1,82270.1171338995
19,50,3063,0,24137.39674346317,71674.2,1,20106.451487304817
7,37,9521,0,93893.75253141808,154240.2,1,70326.42064603214
18,25,2585,0,29324.785719517862,58938.0,1,24222.27300432175
12,59,5691,0,62059.20602554718,109267.20000000001,1,48654.41752402899
15,49,6690,2,45014.76763930696,140490.0,1,33085.85421489061
14,26,2483,4,18455.844511320236,50653.2,1,12143.945688448715
10,22,13515,3,130534.24261595593,243270.0,1,86805.2713396107
17,40,13119,4,130539.57771427586,291241.8,1,88636.3732679933
1,50,11419,3,112035.3618854724,143879.4,0,0.0
4,27,2155,1,19057.483240367263,31032.0,0,0.0
9,36,6584,4,61609.336220886995,114561.59999999999,0,0.0
4,22,13385,3,123267.53213544404,192744.0,0,0.0
19,53,6557,2,66112.47856380127,153433.8,1,50443.821144180365
5,32,3917,2,40617.070409901135,58755.0,0,0.0
18,39,6652,1,65386.4816351837,151665.6,1,51720.7069734303
15,39,12666,3,77003.40125308813,265986.0,1,53902.38087716168
8,35,5509,1,64171.37355140369,92551.2,0,0.0
2,47,4473,0,37966.14931623341,59043.600000000006,0,0.0
13,30,13405,4,93770.33299897813,265419.0,1,61044.48678233475
13,23,7500,1,75853.64539671502,148500.0,1,57345.35591991654
14,50,4044,1,32489.33713434196,82497.59999999999,1,24789.364233502918
15,38,10421,0,107967.88516546118,218841.0,1,86914.14755819624
12,50,14180,3,140688.09026953633,272256.0,1,95527.21329301519
5,46,2368,0,22460.564931791712,35520.0,0,0.0
3,51,6236,2,57556.816984305966,86056.79999999999,0,0.0
18,29,8704,0,80241.64832055046,198451.19999999998,1,66279.60151277468
3,55,13600,4,135609.32467151704,187680.0,0,0.0
14,32,10636,2,92754.56968272844,216974.4,1,67525.3267290263
2,53,4812,1,43951.29388525411,63518.40000000001,0,0.0
18,54,7727,3,90199.59913009273,176175.6,1,65033.91097279684
13,49,3422,3,24471.5374178012,67755.59999999999,1,16787.47466861162
2,60,8393,4,57501.6714927241,110787.6,0,0.0
12,43,13581,0,100854.75367987018,260755.2,1,79070.12688501822
2,32,10385,2,82417.96521281867,137082.0,0,0.0
8,55,7801,0,64586.52573646456,131056.79999999999,1,48827.41345676721
5,24,13688,4,115696.00175012083,205320.0,0,0.0
11,33,10034,4,100181.76125142303,186632.4,1,63815.78191715647
13,33,4943,4,30224.141907148176,97871.4,1,19675.916381553463
17,53,11555,4,121308.45802808974,256521.0,1,82368.44300107293
16,63,12409,4,123644.48434622375,268034.4,1,83089.09348066236
19,26,10129,2,121168.7218172122,237018.6,1,92451.7347465329
15,31,3098,1,33944.325927620936,65058.0,1,26137.130964268115
18,61,6389,4,52176.53646507944,145669.19999999998,1,35793.1040150445
6,29,2695,3,28679.390269100484,42042.0,0,0.0
4,29,7368,1,68423.73169929537,106099.2,0,0.0
4,46,8198,3,76380.16954352881,118051.2,0,0.0
13,35,9066,3,95005.58652679471,179506.8,1,65173.832357381165
9,61,4139,0,40448.08369624618,72018.59999999999,0,0.0
10,42,8194,4,90747.19424082186,147492.0,0,0.0
14,27,6894,1,79419.09576695955,140637.6,1,60596.77007019014
8,59,7582,3,85395.3029729237,127377.59999999999,0,0.0
3,62,5795,2,61140.892339888036,79971.0,0,0.0
9,52,10862,4,85777.53226629291,188998.8,1,53439.40260190048
1,43,8892,3,81495.19167749745,112039.20000000001,0,0.0
15,56,12672,0,149362.07222045888,266112.0,1,120236.46813746939
15,40,14790,2,108794.58325752655,310590.0,1,79964.01869428199
7,61,8899,1,65959.0658511788,144163.80000000002,1,47094.77301774167
15,60,3360,3,20596.414737446827,70560.0,1,14417.490316212776
7,34,10616,1,120226.62026128959,171979.2,1,85841.80686656076
13,43,6001,1,54436.480529167035,118819.79999999999,1,41153.97928005027
12,64,4420,4,40161.799943021484,84864.0,0,0.0
18,40,12747,3,122440.44691248849,290631.6,1,88279.56222390418
7,42,13599,3,83111.1488704985,220303.80000000002,1,53523.57987260103
7,24,4119,2,33221.88501408699,66727.8,0,0.0
15,31,14821,3,115667.16818726885,311241.0,1,80967.01773108817
9,26,11679,3,101303.77929612933,203214.6,1,66657.88677685309
6,46,9216,1,55309.520056435504,143769.6,1,39103.830679899904
9,58,2969,1,30264.30597444807,51660.6,0,0.0
19,27,8480,1,87015.18095593054,198432.0,1,69438.11440283257
16,50,4793,1,39179.78631947775,103528.8,1,30442.69397023421
16,33,3642,2,39422.32603531063,78667.2,1,29251.36591820048
1,22,7992,1,77152.92575229339,100699.2,0,0.0
13,29,11585,0,90222.02217169356,229383.0,1,71365.6195378096
19,23,9827,3,74164.10866927619,229951.8,1,53991.47111123306
4,29,6352,3,52000.03223979198,91468.8,0,0.0
19,64,3902,2,24065.68528802687,91306.8,1,18362.1178747645
10,25,11596,0,84477.45851363713,208728.0,1,65047.64305550059
13,34,6741,0,53268.68991078624,133471.8,1,42135.533719431915
1,50,7348,1,79080.93380836879,92584.8,0,0.0
13,62,5572,2,51013.19132413553,110325.59999999999,1,36780.51094470171
10,62,3814,2,26992.790916581605,68652.0,0,0.0
15,57,7089,2,54316.39247509486,148869.0,1,39922.54846919471
15,36,12111,3,144685.13806750826,254331.0,1,101279.59664725576
7,29,8937,3,98557.05547136551,144779.40000000002,0,0.0
14,28,2899,1,21943.255613204365,59139.6,1,16742.704032874928
8,45,13480,0,130668.99205328594,226464.0,1,98785.75799228417
19,38,5001,0,59498.920067772175,117023.4,1,49562.60041645422
18,52,10405,4,83526.63786128377,237234.0,1,57299.27357284066
15,49,5424,2,60826.74596687507,113904.0,1,44707.65828565317
9,41,9051,0,65870.63829615002,157487.4,1,50259.29701996246
12,38,7787,1,91951.60840680686,149510.4,1,68871.75469669834
14,33,5330,1,46388.822781180344,108732.0,1,35394.671782040605
2,33,12682,4,129314.88301631583,167402.40000000002,0,0.0
5,23,14058,0,159084.78926987972,210870.0,1,116927.3201133616
5,48,12034,0,85089.70596174254,180510.0,1,62540.93388188077
14,39,6984,4,68044.77582693395,142473.6,1,44773.46249412255
4,29,3026,2,30953.99397328457,43574.4,0,0.0
2,49,2679,0,27415.110092885338,35362.8,0,0.0
1,56,7467,3,48670.29863439478,94084.2,0,0.0
2,46,7434,4,61251.10355922963,98128.8,0,0.0
13,35,7794,1,76248.017333475,154321.19999999998,1,57643.50110410709
17,56,9522,0,89460.46587994794,211388.40000000002,1,73268.12155567735
13,57,4084,2,25781.10138128518,80863.2,1,18588.174095906612
17,55,3838,2,34502.439108407365,85203.6,1,25842.32689219711
5,39,14572,1,90112.1405953634,218580.0,1,63078.49841675437
8,62,3189,2,26217.898282047736,53575.2,0,0.0
12,23,2413,3,25315.137815281396,46329.600000000006,0,0.0
9,43,8532,3,79834.36264838342,148456.8,0,0.0
18,58,11582,4,84593.66882119891,264069.6,1,58031.25681134244
16,24,4921,3,57511.85615001757,106293.6,1,40660.88229806241
19,59,8368,0,51431.31081621919,195811.19999999998,1,42842.28190991058
8,24,4576,1,28016.435654161098,76876.79999999999,0,0.0
7,30,3295,3,23126.684382346324,53379.0,0,0.0
9,42,4668,1,34830.54208955062,81223.2,0,0.0
12,60,10682,2,82326.17225721802,205094.40000000002,1,58780.88699165366
14,43,5560,4,60124.378917223716,113424.0,1,39561.841327533206
10,49,12050,4,90473.23186993632,216900.0,1,56998.13607805989
16,32,2069,3,19488.53232679304,44690.4,1,13778.392355042675
2,34,6058,3,69005.23284430346,79965.6,0,0.0
6,60,10179,4,82776.7020930604,158792.4,0,0.0
11,38,6147,3,42235.74131243996,114334.2,1,28382.418161959653
4,49,2878,0,23097.056967378245,41443.2,0,0.0
5,53,14807,1,157816.7729254334,222105.0,1,110471.74104780339
5,25,9776,2,93347.80325927156,146640.0,0,0.0
17,42,12632,2,111530.51852175363,280430.4,1,83536.35837279346
5,64,9395,1,72260.6465925063,140925.0,0,0.0
11,41,4206,2,38143.52476483219,78231.6,0,0.0
9,38,11500,1,72309.13120527439,200100.0,1,52641.04751743976
15,51,8016,4,82430.78845745919,168336.0,1,54816.47432421035
3,62,2174,2,23186.55189270979,30001.199999999997,0,0.0
16,30,7413,2,65962.24953643572,160120.80000000002,1,48943.98915603529
9,42,13608,3,88275.2331502995,236779.19999999998,1,58085.103412897064
6,27,9211,2,102737.91418914053,143691.6,0,0.0
9,53,2207,0,14019.713325898862,38401.799999999996,0,0.0
19,55,4348,2,50456.29105861215,101743.2,1,38498.15007772106
6,22,7323,0,61125.39610032168,114238.8,0,0.0
11,54,7594,4,86608.61759992686,141248.4,0,0.0
2,52,5227,2,59694.61045608125,68996.40000000001,0,0.0
18,41,7346,1,74260.51977662467,167488.8,1,58740.0711433101
7,29,14732,4,117858.91094352945,238658.40000000002,1,71776.07676460943
4,59,6697,2,70401.98069214958,96436.8,0,0.0
7,52,9773,4,71720.09109207161,158322.6,0,0.0
17,31,4808,0,40727.58446282353,106737.6,1,33355.891675052466
4,59,11826,4,108027.4830150761,170294.4,0,0.0
13,51,3213,2,20789.775833988726,63617.399999999994,1,14989.428376305868
19,47,8319,0,88888.30648403098,194664.6,1,74043.9593011978
4,32,5969,0,51895.5143265685,85953.59999999999,0,0.0
13,43,13881,3,123425.20601252404,274843.8,1,84669.69132459148
1,35,11889,4,93091.69901528078,149801.4,0,0.0
2,42,7229,0,58315.44647357606,95422.8,0,0.0
7,46,9529,0,87486.95142908487,154369.80000000002,1,65527.726620384565
17,44,3327,2,34150.76534467496,73859.40000000001,1,25578.92324316154
7,55,13498,2,128808.82391868863,218667.6,1,87461.19144078958
13,39,6479,4,47885.761123346114,128284.2,1,31173.630491298318
17,40,11701,0,76420.26906853935,259762.2,1,62588.20036713372
1,31,2437,4,26750.816330923815,30706.2,0,0.0
2,46,7325,2,79473.78561266157,96690.00000000001,0,0.0
6,44,6154,2,46631.292383318534,96002.40000000001,0,0.0
12,37,8272,1,82745.05187683472,158822.40000000002,1,61976.04385574921
13,54,7359,1,49337.22243392528,145708.19999999998,1,37298.9401600475
9,52,6235,4,71461.82045298595,108489.0,0,0.0
17,60,13901,4,161715.59272113946,308602.2,1,109804.88745765368
18,36,14491,2,122852.61713716609,330394.8,1,92876.57855569755
8,34,14546,2,108979.60456513333,244372.8,1,74760.00873168146
8,51,2842,0,18307.33426407595,47745.6,0,0.0
11,49,6837,2,80121.78503741001,127168.2,1,56646.102021448874
8,27,5729,4,39349.77064972654,96247.2,0,0.0
18,48,2650,2,21966.70073038975,60420.0,1,16606.82575217465
18,62,5548,4,38414.588452770564,126494.4,1,26352.407678600604
13,34,5945,3,38504.043473590136,117711.0,1,26413.77382288283
1,37,2626,1,17880.53432013362,33087.6,0,0.0
15,27,8840,3,98843.46173308387,185640.0,1,69190.42321315869
6,61,14038,1,112313.88877990229,218992.80000000002,1,79405.91936739092
6,64,9058,1,66866.22877266096,141304.80000000002,0,0.0
13,30,2955,0,24796.850172489285,58509.0,1,19614.308486439022
2,23,9520,4,89361.5886472456,125664.00000000001,0,0.0
19,23,6254,3,70882.99978587039,146343.6,1,51602.82384411364
17,58,4863,1,39982.47875294165,107958.6,1,31346.263342306247
1,59,7520,1,82474.03426030673,94752.0,0,0.0
14,44,9092,4,55858.65328595428,185476.8,1,36754.99386215792
16,28,3411,2,33404.61416153226,73677.6,1,24786.223707856934
15,26,11982,4,118543.84032112111,251622.0,1,78831.65381354552
9,32,12128,0,76679.47222947523,211027.19999999998,1,58506.4373110896
19,46,5516,0,44865.89955591185,129074.4,1,37373.29433007457
8,24,4536,1,36036.07170993158,76204.79999999999,0,0.0
15,55,9617,4,80928.1402848128,201957.0,1,53817.21328940051
10,54,3293,0,34682.838291390624,59274.0,1,26705.785484370783
2,42,13604,2,101528.12180214991,179572.80000000002,0,0.0
18,55,3816,0,29342.88910645662,87004.8,1,24237.226401933163
2,55,14594,2,137656.45020404572,192640.80000000002,0,0.0
12,40,2017,2,21698.2217008511,38726.4,0,0.0
10,50,13650,1,109079.26899117744,245700.0,1,80173.26270851541
12,48,10890,1,123714.76385621064,209088.0,1,92662.35812830177
7,41,11559,0,86179.68775624187,187255.80000000002,1,64548.58612942516
2,63,10957,3,91255.93830929103,144632.40000000002,0,0.0
1,56,8245,1,62715.026326293075,103887.0,0,0.0
2,63,6613,3,41762.95161194029,87291.6,0,0.0
17,52,11929,1,104855.08648244002,264823.8,1,82206.38780223296
8,33,6906,2,82437.86774789642,116020.79999999999,0,0.0
12,57,14755,0,170703.51828842747,283296.0,1,133831.55833812713
2,64,5316,0,60302.05787032632,70171.20000000001,0,0.0
9,34,11475,0,115420.56705833456,199665.0,1,88065.89266550928
17,62,12357,0,126556.18516785753,274325.4,1,103649.5156524753
17,54,8782,3,79405.61466275254,194960.40000000002,1,56695.608869205316
10,35,2287,3,23509.155516295054,41166.0,0,0.0
13,38,5360,4,62732.64099559241,106128.0,0,0.0
5,61,3881,0,40134.21682165336,58215.0,0,0.0
14,37,13545,3,139914.39552965265,276318.0,1,96960.67610204928
14,32,12909,3,153947.92634017393,263343.6,1,106685.91295374054
15,58,7538,0,56714.02047698316,158298.0,1,45654.78648397144
5,33,12182,3,119574.35374555943,182730.0,0,0.0
6,33,2976,3,22131.109937392957,46425.6,0,0.0
9,32,10455,0,123945.9369041626,181917.0,1,94570.74985787607
9,45,9421,4,75030.73184671304,163925.4,0,0.0
4,52,13973,4,141172.8205986705,201211.19999999998,0,0.0
1,52,8444,4,55677.21960642923,106394.40000000001,0,0.0
15,47,2706,2,21717.145363468375,56826.0,1,15962.101842149252
14,57,12291,2,112609.82811215369,250736.4,1,81979.95486564787
1,44,6663,0,46670.04358572121,83953.8,0,0.0
6,37,13883,1,99818.09018636987,216574.80000000002,1,70571.38976176348
8,29,14986,3,107711.27861360378,251764.8,1,70120.04237745606
3,47,10900,0,71669.30012889407,150420.0,0,0.0
17,52,11085,3,87574.28334739582,246087.0,1,62528.03831004061
5,41,6232,2,67317.58241351959,93480.0,0,0.0
18,53,9968,3,103155.10714465477,227270.4,1,74374.83225129607
7,44,11134,0,129560.08428620927,180370.80000000002,1,97040.50313037075
17,53,13263,2,136026.88057840662,294438.60000000003,1,101884.13355322654
15,50,6373,1,60388.20463474471,133833.0,1,46498.91756875342
16,33,12404,3,145424.63885933635,267926.4,1,102815.21967355078
13,58,3293,1,30489.677071589256,65201.399999999994,1,23050.195866121474
7,38,12080,2,139746.25759314443,195696.0,1,94887.70890574506
15,51,12388,1,147175.269916988,260148.0,1,113324.95783608074
5,24,5049,1,52678.05545132026,75735.0,0,0.0
12,22,4662,0,37518.43800586559,89510.40000000001,1,29414.45539659862
10,37,4734,1,29498.896126256197,85212.0,1,21681.688652798304
19,24,13152,0,84534.84930117607,307756.8,1,70417.52946787966
10,25,2391,4,24743.93449854588,43038.0,0,0.0
7,56,10169,3,107992.73177463723,164737.80000000002,0,0.0
15,22,10778,4,106169.19169549107,226338.0,1,70602.51247750156
9,27,13952,3,154393.39713752538,242764.8,1,101590.8553164917
6,64,4497,0,34274.43217510743,70153.2,0,0.0
11,61,13593,3,144972.15228522435,252829.80000000002,1,97421.28633567075
6,51,14989,4,100407.80741462138,233828.4,1,60445.50006360207
15,27,12218,4,140568.27636394792,256578.0,1,93477.90378202536
13,58,4521,1,33267.12149189459,89515.79999999999,1,25149.943847872306
6,58,7042,3,76144.02919424094,109855.2,0,0.0
15,46,3060,0,32400.342127179698,64260.0,1,26082.27541237965
6,63,13839,4,162427.21813479322,215888.4,0,0.0
16,44,11940,0,120223.91765316497,257904.0,1,97621.82113436995
1,36,6970,3,74058.05946538657,87822.0,0,0.0
6,48,3189,1,38071.58960827456,49748.4,0,0.0
16,26,3015,3,21373.65988631674,65124.0,1,15111.17753962593
1,23,7274,2,61035.14026069308,91652.40000000001,0,0.0
7,59,7768,1,83990.07569760659,125841.6,0,0.0
10,52,12029,0,126219.93488973379,216522.0,1,97189.34986509502
8,63,8606,3,101550.563210883,144580.8,0,0.0
5,61,9044,2,88707.49157180742,135660.0,0,0.0
18,51,4683,4,53673.06595199802,106772.4,1,36819.72324307064
4,60,8511,3,80139.7235411202,122558.4,0,0.0
16,40,7152,3,79711.91275188717,154483.2,1,56356.32231558421
10,25,10656,1,84398.41270821611,191808.0,1,62032.83334053884
16,48,4274,0,41067.51433648604,92318.40000000001,1,33346.82164122666
8,30,9124,2,54868.9732735415,153283.19999999998,1,37640.11566564947
19,50,13176,1,123559.76290731359,308318.39999999997,1,98600.69080003623
1,28,13751,4,97394.54587217075,173262.6,0,0.0
9,63,8752,4,54816.626209293885,152284.8,0,0.0
6,26,2192,2,24815.800914339925,34195.200000000004,0,0.0
13,52,6865,3,43767.464441879725,135927.0,1,30024.480607129484
13,60,9411,3,81722.71111656085,186337.8,1,56061.77982596073
18,55,3686,1,23418.948106504104,84040.8,1,18524.387952244746
14,62,12953,2,129958.64713304922,264241.2,1,94609.89511285983
2,41,5794,4,36180.35298945994,76480.8,0,0.0
16,50,2086,2,15150.143332814147,45057.6,1,11241.406352948094
17,33,8425,2,79942.69514458004,187035.0,1,59877.078663290435
16,49,12196,3,144792.24302872864,263433.60000000003,1,102368.11582131112
14,61,3032,3,31010.132594048857,61852.799999999996,1,21490.02188767586
13,59,6511,4,45599.76138872893,128917.79999999999,1,29685.444664062532
16,49,6540,0,66768.60869457804,141264.0,1,54216.11025999736
1,32,8518,2,101673.6282517208,107326.8,0,0.0
17,30,11182,0,70728.64274524456,248240.40000000002,1,57926.75840835529
1,52,11874,2,76692.8688193432,149612.4,0,0.0
10,45,7280,2,49943.64068842788,131040.0,1,34960.54848189951
5,59,3461,1,31243.839127134597,51915.0,0,0.0
7,34,14192,3,147778.4821631889,229910.40000000002,1,95169.34251309365
4,43,4174,2,37423.38478604706,60105.6,0,0.0
1,45,6089,2,71197.29841937224,76721.40000000001,0,0.0
1,41,10703,4,100516.68956480088,134857.80000000002,0,0.0
10,63,5200,4,53303.564367730396,93600.0,0,0.0
3,33,10082,0,112000.55126224952,139131.59999999998,0,0.0
5,58,3987,0,47668.23761751487,59805.0,0,0.0
13,50,14148,1,90393.92850194829,280130.39999999997,1,68337.8099474729
9,58,11636,3,102734.86666120737,202466.4,1,67599.54226307444
8,57,12099,4,77215.76432842769,203263.19999999998,1,47564.91082631146
11,61,6146,0,69234.49847468366,114315.6,1,53795.2053148292
14,32,7039,1,65296.53225136587,143595.6,1,49821.254107792156
8,35,14439,0,94257.00931272563,242575.19999999998,1,71258.29904042058
10,51,4305,1,26161.6724719274,77490.0,1,19228.82926686664
3,44,9112,0,65983.38913629441,125745.59999999999,0,0.0
4,37,2501,0,26861.892396271956,36014.4,0,0.0
12,52,7626,0,89606.34073086032,146419.2,1,70251.37113299449
9,42,4753,2,49614.21885547299,82702.2,0,0.0
11,42,6297,2,59714.40298927274,117124.2,1,42218.08291341582
11,42,12445,2,100385.29777187773,231477.0,1,70972.40552471754
16,60,10075,1,100066.06467419272,217620.0,1,77751.33225184772
13,45,3352,0,31740.33848600781,66369.59999999999,1,25106.607742432177
14,38,9824,3,98339.43471895222,200409.6,1,68149.22826023388
7,48,12275,4,118861.46246590123,198855.0,0,0.0
12,38,13995,1,116125.56676763485,268704.0,1,86978.0495089585
19,59,7738,2,68482.85103658181,181069.19999999998,1,52252.4153409119
8,30,14244,4,94244.02767929813,239299.19999999998,1,58054.32105044765
4,53,9708,1,69856.47545713854,139795.19999999998,0,0.0
17,61,4065,3,38414.072330295625,90243.0,1,27427.647643831075
2,27,4994,0,47913.98564419304,65920.8,0,0.0
13,39,7752,2,91421.228619204,153489.6,1,65914.70583444607
7,43,3886,3,43455.74189660187,62953.200000000004,0,0.0
18,58,11270,3,105228.57727334222,256956.0,1,75869.80421407972
10,50,13714,2,155651.3053113492,246852.0,1,108955.91371794442
4,45,2334,4,20210.30715041902,33609.6,0,0.0
8,52,10699,0,76257.34126664586,179743.19999999998,1,57650.549997584276
